order_id,customer_id,restaurant_name,city,order_datetime,delivery_time_minutes,order_amount,delivery_status
8148,2243,Pizza Palace,Mumbai,2024-04-15 12:59:00,82.0,1059.0,Late
8149,4076,Biryani House,Delhi,2024-02-01 22:44:00,18.0,589.0,On Time
8150,1193,Taco Street,Hyderabad,2024-03-14 10:50:00,18.0,475.0,On Time
8151,3101,Curry Corner,Bangalore,2024-06-19 13:04:00,79.0,446.0,Late
8152,1933,Spicy Hub,Chennai,2024-03-21 21:47:00,55.0,200.0,Late
8153,4023,Biryani House,Delhi,2024-03-09 19:09:00,57.0,617.0,Late
8154,1811,Burger Town,Mumbai,2024-02-14 21:31:00,69.0,650.0,Late
8155,4280,Burger Town,Mumbai,2024-04-15 09:11:00,33.0,1024.0,On Time
8156,2611,Biryani House,Delhi,2024-05-16 19:51:00,35.0,673.0,On Time
8157,2753,Pizza Palace,Hyderabad,2024-06-25 19:12:00,72.0,246.0,Late
8158,2976,Spicy Hub,Delhi,2024-06-09 15:20:00,44.0,1094.0,On Time
8159,2520,Sushi World,Chennai,2024-04-09 15:47:00,21.0,918.0,On Time
8160,2653,Curry Corner,Mumbai,2024-05-25 22:53:00,83.0,808.0,Late
8161,2478,Spicy Hub,Chennai,2024-01-09 10:52:00,78.0,591.0,Late
8162,4863,Sushi World,Bangalore,2024-03-02 19:57:00,16.0,492.0,On Time
8163,4151,Burger Town,Hyderabad,2024-01-29 15:32:00,81.0,1410.0,Late
8164,3001,Burger Town,Delhi,2024-05-04 16:53:00,88.0,733.0,Late
8165,2722,Sushi World,Delhi,2024-04-23 12:40:00,23.0,1399.0,On Time
8166,2031,Sushi World,Hyderabad,2024-06-01 12:47:00,37.0,275.0,On Time
8167,3138,Pizza Palace,Mumbai,2024-05-22 13:50:00,28.0,1433.0,On Time
8168,1345,Biryani House,Delhi,2024-05-13 14:46:00,68.0,1053.0,Late
8169,4069,Spicy Hub,Hyderabad,2024-04-29 10:49:00,59.0,688.0,Late
8170,1350,Burger Town,Delhi,2024-06-18 12:53:00,30.0,502.0,On Time
8171,1209,Curry Corner,Mumbai,2024-06-05 08:31:00,86.0,960.0,Late
8172,3305,Burger Town,Hyderabad,2024-03-19 18:11:00,71.0,,Late
8173,4112,Spicy Hub,Mumbai,2024-04-02 17:45:00,22.0,189.0,On Time
8174,3774,Biryani House,Delhi,2024-01-04 12:34:00,39.0,600.0,On Time
8175,1695,Sushi World,Hyderabad,2024-03-22 11:35:00,55.0,862.0,Late
8176,3351,Pizza Palace,Bangalore,2024-06-25 08:37:00,76.0,351.0,Late
8177,2264,Pasta Point,Delhi,2024-06-20 14:47:00,32.0,690.0,On Time
8178,2641,Biryani House,Hyderabad,2024-03-15 22:27:00,64.0,1420.0,Late
8179,2557,Burger Town,Bangalore,2024-01-14 08:12:00,55.0,1290.0,Late
8180,1864,Biryani House,Hyderabad,2024-05-10 20:11:00,48.0,531.0,Late
8181,3292,Pizza Palace,Chennai,2024-04-23 15:21:00,26.0,391.0,On Time
8182,1785,Biryani House,Chennai,2024-03-02 21:43:00,89.0,396.0,Late
8183,3638,Sushi World,Hyderabad,2024-04-15 17:01:00,56.0,1112.0,Late
8184,2960,Taco Street,Hyderabad,2024-03-04 19:28:00,69.0,245.0,Late
8185,4906,Spicy Hub,Chennai,2024-04-11 09:12:00,73.0,255.0,Late
8186,3351,Burger Town,Delhi,2024-06-21 17:34:00,65.0,370.0,Late
8187,4961,Spicy Hub,Chennai,2024-04-15 20:12:00,67.0,1348.0,Late
8188,2558,Curry Corner,Chennai,2024-01-20 19:56:00,23.0,626.0,On Time
8189,1110,Spicy Hub,Chennai,2024-02-27 12:33:00,17.0,1054.0,On Time
8190,2153,Pasta Point,Mumbai,2024-04-21 20:18:00,,545.0,On Time
8191,4433,Taco Street,Delhi,2024-02-26 13:08:00,73.0,677.0,Late
8192,3307,Sushi World,Mumbai,2024-04-28 16:51:00,44.0,964.0,On Time
8193,1665,Sushi World,Delhi,2024-04-06 22:30:00,81.0,1229.0,Late
8194,3578,Curry Corner,Mumbai,2024-04-01 21:32:00,69.0,712.0,Late
8195,1560,Pasta Point,Mumbai,2024-02-21 14:26:00,48.0,636.0,Late
8196,4657,Spicy Hub,Hyderabad,2024-02-06 13:44:00,57.0,1456.0,Late
8197,4285,Taco Street,Chennai,2024-01-08 12:01:00,42.0,215.0,On Time
8198,1052,Sushi World,Hyderabad,2024-02-13 13:14:00,51.0,1151.0,Late
8199,1901,Sushi World,Hyderabad,2024-04-07 22:18:00,44.0,220.0,On Time
8200,3237,Sushi World,Hyderabad,2024-05-12 21:56:00,85.0,1053.0,Late
8201,2664,Sushi World,Bangalore,2024-04-27 18:30:00,76.0,667.0,Late
8202,2514,Pizza Palace,Delhi,2024-03-09 11:56:00,43.0,781.0,On Time
8203,3191,Pasta Point,Hyderabad,2024-06-07 08:15:00,16.0,1172.0,On Time
8204,3807,Burger Town,Hyderabad,2024-02-14 22:42:00,71.0,720.0,Late
8205,2203,Pizza Palace,Bangalore,2024-05-16 19:14:00,71.0,386.0,Late
8206,2542,Sushi World,Bangalore,2024-02-01 16:05:00,56.0,1329.0,Late
8207,4927,Pasta Point,Chennai,2024-02-02 18:13:00,63.0,1311.0,Late
8208,3850,Taco Street,Hyderabad,2024-05-05 12:26:00,71.0,322.0,Late
8209,1717,Spicy Hub,Delhi,2024-03-07 15:37:00,85.0,1012.0,Late
8210,4139,Pizza Palace,Hyderabad,2024-01-30 14:18:00,32.0,,On Time
8211,3920,Biryani House,Chennai,2024-04-23 15:36:00,84.0,327.0,Late
8212,1654,Biryani House,Hyderabad,2024-01-29 08:42:00,41.0,565.0,On Time
8213,2131,Biryani House,Bangalore,2024-05-10 16:03:00,68.0,1106.0,Late
8214,3232,Curry Corner,Bangalore,2024-01-30 08:57:00,38.0,293.0,On Time
8215,2775,Burger Town,Chennai,2024-05-16 10:25:00,48.0,599.0,Late
8216,4222,Biryani House,Chennai,2024-06-02 15:59:00,36.0,979.0,On Time
8217,4794,Spicy Hub,Bangalore,2024-05-09 19:08:00,77.0,895.0,Late
8218,3637,Pizza Palace,Bangalore,2024-03-02 18:40:00,,471.0,Late
8219,2498,Burger Town,Hyderabad,2024-01-03 08:48:00,,1112.0,Late
8220,4811,Pasta Point,Chennai,2024-06-22 21:39:00,,921.0,Late
8221,3806,Taco Street,Hyderabad,2024-03-08 08:14:00,47.0,295.0,Late
8222,4964,Pasta Point,Bangalore,2024-01-25 13:40:00,88.0,1127.0,Late
8223,3149,Pizza Palace,Delhi,2024-06-27 12:36:00,23.0,323.0,On Time
8224,2749,Curry Corner,Chennai,2024-05-20 18:03:00,39.0,907.0,On Time
8225,4210,Sushi World,Hyderabad,2024-02-13 13:25:00,27.0,963.0,On Time
8226,4459,Curry Corner,Chennai,2024-06-11 10:51:00,61.0,1331.0,Late
8227,2721,Sushi World,Delhi,2024-02-24 17:17:00,,853.0,Late
8228,3015,Burger Town,Mumbai,2024-05-16 19:40:00,19.0,550.0,On Time
8229,3727,Pizza Palace,Bangalore,2024-05-09 17:52:00,45.0,1306.0,On Time
8230,3536,Pizza Palace,Delhi,2024-02-10 13:58:00,45.0,1178.0,On Time
8231,2081,Curry Corner,Mumbai,2024-06-20 09:34:00,85.0,224.0,Late
8232,3678,Spicy Hub,Hyderabad,2024-03-04 15:53:00,55.0,611.0,Late
8233,1087,Burger Town,Delhi,2024-01-31 22:40:00,60.0,781.0,Late
8234,2145,Taco Street,Mumbai,2024-02-16 19:40:00,66.0,923.0,Late
8235,4041,Sushi World,Delhi,2024-05-09 13:59:00,19.0,598.0,On Time
8236,2267,Pasta Point,Mumbai,2024-04-05 20:28:00,26.0,674.0,On Time
8237,2090,Burger Town,Hyderabad,2024-03-17 20:52:00,35.0,1070.0,On Time
8238,3341,Pasta Point,Hyderabad,2024-04-19 11:23:00,23.0,845.0,On Time
8239,4201,Taco Street,Hyderabad,2024-03-09 11:03:00,31.0,217.0,On Time
8240,3902,Curry Corner,Hyderabad,2024-02-27 21:20:00,38.0,848.0,On Time
8241,3087,Taco Street,Hyderabad,2024-04-15 18:38:00,41.0,388.0,On Time
8242,2235,Biryani House,Mumbai,2024-02-13 14:06:00,22.0,912.0,On Time
8243,2079,Pizza Palace,Hyderabad,2024-03-14 21:22:00,58.0,244.0,Late
8244,3759,Sushi World,Delhi,2024-02-25 10:39:00,76.0,1126.0,Late
8245,1290,Sushi World,Delhi,2024-06-19 18:58:00,43.0,1376.0,On Time
8246,3864,Biryani House,Hyderabad,2024-05-06 10:20:00,88.0,152.0,Late
8247,2642,Taco Street,Delhi,2024-06-10 13:00:00,,1380.0,On Time
8248,1706,Sushi World,Hyderabad,2024-01-30 16:58:00,,,Late
8249,4423,Sushi World,Delhi,2024-03-11 08:40:00,,,Late
8250,4193,Burger Town,Chennai,2024-04-27 12:24:00,,948.0,On Time
8251,4166,Burger Town,Bangalore,2024-02-24 08:30:00,18.0,152.0,On Time
8252,4499,Taco Street,Delhi,2024-03-07 08:54:00,,1185.0,On Time
8253,1798,Pasta Point,Delhi,2024-05-20 10:43:00,68.0,1009.0,Late
8254,4708,Pasta Point,Bangalore,2024-01-03 10:37:00,15.0,767.0,On Time
8255,2472,Curry Corner,Chennai,2024-01-26 11:44:00,,,Late
8256,1843,Taco Street,Bangalore,2024-02-26 10:04:00,87.0,1066.0,Late
8257,3685,Taco Street,Delhi,2024-05-05 13:52:00,45.0,1382.0,On Time
8258,1913,Pasta Point,Hyderabad,2024-05-31 19:30:00,59.0,163.0,Late
8259,1343,Pizza Palace,Chennai,2024-02-22 22:50:00,74.0,1276.0,Late
8260,2571,Taco Street,Delhi,2024-02-12 11:57:00,87.0,480.0,Late
8261,4996,Taco Street,Hyderabad,2024-02-18 15:00:00,56.0,690.0,Late
8262,4800,Pizza Palace,Hyderabad,2024-02-11 08:53:00,41.0,412.0,On Time
8263,4990,Burger Town,Chennai,2024-01-11 15:55:00,72.0,198.0,Late
8264,4074,Curry Corner,Delhi,2024-04-12 18:29:00,83.0,638.0,Late
8265,4101,Pasta Point,Mumbai,2024-04-07 08:17:00,87.0,1436.0,Late
8266,1976,Spicy Hub,Hyderabad,2024-05-25 18:07:00,48.0,547.0,Late
8267,4326,Taco Street,Bangalore,2024-03-25 08:55:00,24.0,933.0,On Time
8268,3092,Biryani House,Mumbai,2024-04-09 14:25:00,80.0,,Late
8269,2200,Taco Street,Bangalore,2024-04-13 08:39:00,39.0,487.0,On Time
8270,4293,Taco Street,Chennai,2024-06-28 16:57:00,,618.0,On Time
8271,2648,Sushi World,Hyderabad,2024-02-15 21:14:00,48.0,990.0,Late
8272,1121,Taco Street,Hyderabad,2024-02-13 22:18:00,85.0,1140.0,Late
8273,1274,Pizza Palace,Chennai,2024-01-22 15:09:00,42.0,210.0,On Time
8274,1959,Sushi World,Hyderabad,2024-04-23 20:23:00,23.0,1082.0,On Time
8275,3948,Pizza Palace,Mumbai,2024-05-04 22:15:00,25.0,934.0,On Time
8276,4815,Taco Street,Mumbai,2024-05-03 08:42:00,53.0,1460.0,Late
8277,1311,Spicy Hub,Chennai,2024-01-30 09:30:00,27.0,,On Time
8278,3465,Pasta Point,Delhi,2024-01-08 09:43:00,25.0,949.0,On Time
8279,3808,Taco Street,Hyderabad,2024-04-07 09:15:00,49.0,1460.0,Late
8280,2352,Pizza Palace,Mumbai,2024-02-26 13:15:00,22.0,1035.0,On Time
8281,2126,Taco Street,Bangalore,2024-04-20 11:27:00,21.0,1413.0,On Time
8282,1687,Spicy Hub,Hyderabad,2024-03-13 15:19:00,83.0,1182.0,Late
8283,4819,Pizza Palace,Mumbai,2024-04-24 08:34:00,84.0,787.0,Late
8284,3329,Burger Town,Mumbai,2024-01-20 22:58:00,71.0,,Late
8285,2268,Sushi World,Mumbai,2024-01-25 17:08:00,49.0,732.0,Late
8286,2156,Curry Corner,Delhi,2024-01-19 21:39:00,25.0,1058.0,On Time
8287,1855,Biryani House,Chennai,2024-01-05 11:09:00,52.0,448.0,Late
8288,3718,Curry Corner,Delhi,2024-03-15 17:44:00,63.0,882.0,Late
8289,2815,Pizza Palace,Bangalore,2024-05-07 18:17:00,49.0,,Late
8290,1340,Curry Corner,Bangalore,2024-03-12 12:44:00,43.0,1375.0,On Time
8291,1021,Taco Street,Chennai,2024-06-03 16:44:00,55.0,1148.0,Late
8292,4685,Sushi World,Chennai,2024-02-09 12:14:00,20.0,532.0,On Time
8293,4221,Biryani House,Mumbai,2024-01-26 20:44:00,24.0,1220.0,On Time
8294,3004,Burger Town,Bangalore,2024-01-27 18:29:00,37.0,1106.0,On Time
8295,3616,Burger Town,Mumbai,2024-03-23 10:47:00,60.0,1402.0,Late
8296,3717,Spicy Hub,Chennai,2024-05-07 18:31:00,26.0,507.0,On Time
8297,4952,Curry Corner,Bangalore,2024-06-26 11:39:00,69.0,489.0,Late
8298,4886,Taco Street,Mumbai,2024-06-18 17:26:00,27.0,1093.0,On Time
8299,1969,Biryani House,Hyderabad,2024-06-05 14:26:00,88.0,,Late
8300,4778,Sushi World,Hyderabad,2024-06-15 08:18:00,21.0,1083.0,On Time
8301,4238,Curry Corner,Mumbai,2024-06-17 18:09:00,26.0,509.0,On Time
8302,3012,Sushi World,Delhi,2024-02-02 13:43:00,75.0,1497.0,Late
8303,1344,Pasta Point,Mumbai,2024-04-06 15:45:00,39.0,1376.0,On Time
8304,2729,Spicy Hub,Bangalore,2024-04-20 08:05:00,16.0,1440.0,On Time
8305,2484,Pasta Point,Chennai,2024-01-16 15:52:00,40.0,933.0,On Time
8306,2882,Taco Street,Mumbai,2024-01-23 14:23:00,,214.0,Late
8307,4996,Pasta Point,Bangalore,2024-05-14 08:08:00,83.0,860.0,Late
8308,4981,Curry Corner,Bangalore,2024-01-26 16:26:00,76.0,988.0,Late
8309,4331,Pasta Point,Hyderabad,2024-04-05 18:06:00,86.0,662.0,Late
8310,1199,Burger Town,Mumbai,2024-01-12 10:05:00,87.0,1398.0,Late
8311,3052,Spicy Hub,Delhi,2024-03-12 09:53:00,53.0,604.0,Late
8312,3347,Taco Street,Delhi,2024-05-12 14:32:00,25.0,1177.0,On Time
8313,4674,Pasta Point,Chennai,2024-04-15 18:20:00,78.0,743.0,Late
8314,4607,Curry Corner,Chennai,2024-04-26 10:45:00,,394.0,Late
8315,4307,Burger Town,Hyderabad,2024-06-25 08:55:00,24.0,698.0,On Time
8316,2770,Burger Town,Mumbai,2024-01-26 17:37:00,33.0,393.0,On Time
8317,3785,Sushi World,Chennai,2024-05-12 20:43:00,18.0,793.0,On Time
8318,1539,Burger Town,Mumbai,2024-01-22 10:16:00,17.0,1344.0,On Time
8319,2175,Pizza Palace,Delhi,2024-01-13 13:30:00,28.0,175.0,On Time
8320,3943,Pasta Point,Bangalore,2024-06-04 10:36:00,24.0,1385.0,On Time
8321,3293,Curry Corner,Delhi,2024-06-09 12:10:00,20.0,804.0,On Time
8322,4076,Curry Corner,Hyderabad,2024-04-16 16:27:00,45.0,,On Time
8323,3060,Sushi World,Mumbai,2024-01-23 14:04:00,45.0,1215.0,On Time
8324,1977,Biryani House,Bangalore,2024-04-06 09:11:00,62.0,805.0,Late
8325,4638,Burger Town,Bangalore,2024-01-18 08:02:00,23.0,703.0,On Time
8326,2488,Sushi World,Hyderabad,2024-04-26 14:55:00,40.0,1211.0,On Time
8327,1285,Pizza Palace,Bangalore,2024-01-30 11:40:00,16.0,794.0,On Time
8328,2637,Sushi World,Mumbai,2024-01-26 18:37:00,18.0,756.0,On Time
8329,3386,Curry Corner,Delhi,2024-05-23 14:53:00,20.0,1205.0,On Time
8330,2237,Biryani House,Mumbai,2024-02-08 13:01:00,44.0,1368.0,On Time
8331,3992,Taco Street,Chennai,2024-06-09 14:25:00,69.0,447.0,Late
8332,1112,Taco Street,Bangalore,2024-06-02 11:01:00,42.0,,On Time
8333,1337,Biryani House,Bangalore,2024-06-24 10:53:00,75.0,,Late
8334,1089,Sushi World,Mumbai,2024-06-14 19:11:00,69.0,757.0,Late
8335,3830,Biryani House,Hyderabad,2024-05-09 12:39:00,50.0,1452.0,Late
8336,3806,Curry Corner,Mumbai,2024-04-22 10:01:00,,379.0,Late
8337,2499,Spicy Hub,Delhi,2024-05-13 21:40:00,88.0,541.0,Late
8338,2053,Pizza Palace,Hyderabad,2024-02-15 10:15:00,19.0,1499.0,On Time
8339,2563,Biryani House,Bangalore,2024-02-19 11:59:00,43.0,880.0,On Time
8340,4539,Pasta Point,Bangalore,2024-06-14 15:29:00,26.0,1448.0,On Time
8341,2411,Pizza Palace,Hyderabad,2024-04-15 09:56:00,36.0,1279.0,On Time
8342,2603,Curry Corner,Hyderabad,2024-05-25 11:46:00,73.0,897.0,Late
8343,1356,Taco Street,Hyderabad,2024-06-03 18:45:00,,652.0,Late
8344,4726,Spicy Hub,Bangalore,2024-06-17 10:51:00,16.0,1010.0,On Time
8345,3593,Burger Town,Bangalore,2024-03-12 14:35:00,28.0,1089.0,On Time
8346,1458,Sushi World,Bangalore,2024-03-14 09:03:00,24.0,539.0,On Time
8347,1470,Biryani House,Bangalore,2024-01-17 08:10:00,62.0,408.0,Late
8348,3914,Biryani House,Bangalore,2024-06-05 17:52:00,78.0,566.0,Late
8349,3986,Pasta Point,Mumbai,2024-03-10 08:23:00,17.0,727.0,On Time
8350,4298,Pasta Point,Mumbai,2024-05-29 13:17:00,86.0,1024.0,Late
8351,2738,Burger Town,Mumbai,2024-01-06 10:26:00,74.0,,Late
8352,3620,Pasta Point,Hyderabad,2024-01-26 14:36:00,82.0,,Late
8353,4262,Spicy Hub,Bangalore,2024-06-15 15:01:00,35.0,,On Time
8354,4073,Pizza Palace,Mumbai,2024-05-19 12:14:00,33.0,320.0,On Time
8355,2141,Burger Town,Hyderabad,2024-04-08 12:10:00,34.0,736.0,On Time
8356,1307,Spicy Hub,Delhi,2024-05-21 19:26:00,72.0,771.0,Late
8357,1563,Pizza Palace,Chennai,2024-01-22 09:55:00,56.0,877.0,Late
8358,2038,Taco Street,Delhi,2024-02-20 15:48:00,24.0,677.0,On Time
8359,3471,Burger Town,Delhi,2024-05-30 17:47:00,37.0,1262.0,On Time
8360,4867,Pasta Point,Chennai,2024-06-24 20:46:00,26.0,940.0,On Time
8361,4550,Taco Street,Hyderabad,2024-04-13 08:22:00,23.0,336.0,On Time
8362,2119,Pizza Palace,Chennai,2024-06-26 17:34:00,43.0,508.0,On Time
8363,1609,Curry Corner,Hyderabad,2024-03-29 16:51:00,34.0,440.0,On Time
8364,1054,Pasta Point,Delhi,2024-05-20 08:29:00,79.0,1390.0,Late
8365,2301,Pizza Palace,Chennai,2024-05-17 08:46:00,17.0,1342.0,On Time
8366,1412,Pizza Palace,Delhi,2024-01-09 08:23:00,22.0,522.0,On Time
8367,4316,Biryani House,Chennai,2024-03-19 14:18:00,53.0,636.0,Late
8368,4911,Pasta Point,Chennai,2024-02-21 11:59:00,78.0,502.0,Late
8369,4029,Spicy Hub,Bangalore,2024-05-09 19:28:00,45.0,555.0,On Time
8370,4467,Spicy Hub,Mumbai,2024-06-01 14:12:00,,,Late
8371,2494,Sushi World,Mumbai,2024-01-13 12:47:00,36.0,427.0,On Time
8372,1037,Pasta Point,Delhi,2024-02-20 19:22:00,19.0,1461.0,On Time
8373,4703,Spicy Hub,Delhi,2024-02-03 21:11:00,,876.0,Late
8374,1769,Biryani House,Delhi,2024-02-04 14:48:00,87.0,,Late
8375,4211,Curry Corner,Bangalore,2024-05-10 17:47:00,77.0,236.0,Late
8376,1182,Curry Corner,Bangalore,2024-04-29 21:40:00,75.0,772.0,Late
8377,2236,Biryani House,Delhi,2024-03-10 14:28:00,66.0,161.0,Late
8378,1125,Taco Street,Bangalore,2024-06-24 11:05:00,47.0,488.0,Late
8379,1139,Pizza Palace,Chennai,2024-05-26 09:50:00,36.0,604.0,On Time
8380,1620,Spicy Hub,Chennai,2024-03-07 15:22:00,65.0,560.0,Late
8381,4550,Pasta Point,Chennai,2024-04-12 09:30:00,25.0,1071.0,On Time
8382,2544,Pasta Point,Mumbai,2024-03-13 16:44:00,72.0,295.0,Late
8383,2486,Pasta Point,Chennai,2024-04-25 12:20:00,64.0,241.0,Late
8384,1031,Sushi World,Mumbai,2024-05-12 16:23:00,84.0,,Late
8385,1234,Spicy Hub,Chennai,2024-03-07 22:07:00,31.0,850.0,On Time
8386,1072,Biryani House,Delhi,2024-05-18 16:43:00,60.0,835.0,Late
8387,1471,Pasta Point,Mumbai,2024-04-30 21:08:00,58.0,821.0,Late
8388,2671,Sushi World,Bangalore,2024-04-03 15:21:00,71.0,804.0,Late
8389,2789,Pizza Palace,Mumbai,2024-05-08 15:03:00,19.0,359.0,On Time
8390,1627,Pasta Point,Hyderabad,2024-03-31 11:12:00,53.0,1329.0,Late
8391,1667,Pasta Point,Mumbai,2024-04-01 21:33:00,72.0,318.0,Late
8392,1593,Taco Street,Chennai,2024-03-03 11:02:00,23.0,438.0,On Time
8393,3666,Taco Street,Chennai,2024-01-29 21:36:00,37.0,1473.0,On Time
8394,4812,Curry Corner,Chennai,2024-01-12 09:55:00,61.0,415.0,Late
8395,3339,Biryani House,Bangalore,2024-03-17 11:27:00,50.0,557.0,Late
8396,3676,Spicy Hub,Delhi,2024-02-10 11:25:00,45.0,783.0,On Time
8397,2956,Spicy Hub,Mumbai,2024-05-09 13:49:00,37.0,1024.0,On Time
8398,4359,Curry Corner,Bangalore,2024-02-06 10:52:00,70.0,1008.0,Late
8399,3260,Curry Corner,Hyderabad,2024-06-21 09:45:00,85.0,169.0,Late
8400,1166,Taco Street,Mumbai,2024-06-24 22:56:00,60.0,382.0,Late
8401,4120,Taco Street,Chennai,2024-01-24 15:33:00,72.0,942.0,Late
8402,4292,Biryani House,Bangalore,2024-04-08 09:14:00,50.0,1228.0,Late
8403,3449,Biryani House,Bangalore,2024-05-29 15:07:00,82.0,390.0,Late
8404,3838,Biryani House,Mumbai,2024-04-09 14:47:00,74.0,1391.0,Late
8405,4360,Taco Street,Bangalore,2024-05-18 10:34:00,28.0,576.0,On Time
8406,2903,Burger Town,Bangalore,2024-02-27 13:23:00,39.0,874.0,On Time
8407,1968,Burger Town,Bangalore,2024-06-22 13:51:00,85.0,204.0,Late
8408,3027,Biryani House,Mumbai,2024-01-29 17:51:00,58.0,1058.0,Late
8409,1178,Burger Town,Chennai,2024-06-11 21:59:00,60.0,1350.0,Late
8410,3218,Curry Corner,Bangalore,2024-05-22 12:54:00,27.0,1297.0,On Time
8411,3021,Biryani House,Bangalore,2024-02-29 20:36:00,76.0,1009.0,Late
8412,3051,Burger Town,Delhi,2024-04-04 15:03:00,33.0,1142.0,On Time
8413,1335,Spicy Hub,Hyderabad,2024-02-11 22:54:00,26.0,416.0,On Time
8414,1194,Curry Corner,Delhi,2024-02-12 18:11:00,,780.0,Late
8415,2991,Spicy Hub,Chennai,2024-03-14 19:18:00,47.0,355.0,Late
8416,4535,Curry Corner,Delhi,2024-06-25 12:14:00,51.0,745.0,Late
8417,3940,Pasta Point,Mumbai,2024-06-08 14:56:00,20.0,169.0,On Time
8418,3817,Pizza Palace,Delhi,2024-03-04 13:29:00,57.0,221.0,Late
8419,4628,Spicy Hub,Mumbai,2024-01-02 18:44:00,64.0,1142.0,Late
8420,4538,Biryani House,Delhi,2024-05-31 22:36:00,60.0,1249.0,Late
8421,2367,Pasta Point,Delhi,2024-03-06 14:11:00,87.0,1062.0,Late
8422,2231,Curry Corner,Hyderabad,2024-06-14 20:18:00,42.0,1462.0,On Time
8423,4698,Sushi World,Mumbai,2024-01-31 16:33:00,81.0,392.0,Late
8424,2959,Curry Corner,Chennai,2024-04-24 10:06:00,25.0,1449.0,On Time
8425,2526,Pizza Palace,Bangalore,2024-01-26 17:27:00,34.0,579.0,On Time
8426,3177,Curry Corner,Chennai,2024-01-29 14:54:00,44.0,436.0,On Time
8427,4743,Pizza Palace,Delhi,2024-03-18 20:27:00,50.0,763.0,Late
8428,4072,Biryani House,Chennai,2024-01-25 17:28:00,82.0,1096.0,Late
8429,3032,Burger Town,Delhi,2024-02-17 10:36:00,50.0,269.0,Late
8430,3833,Spicy Hub,Delhi,2024-03-05 20:19:00,72.0,397.0,Late
8431,3534,Pizza Palace,Bangalore,2024-03-07 09:10:00,42.0,936.0,On Time
8432,4519,Sushi World,Hyderabad,2024-03-30 19:49:00,53.0,467.0,Late
8433,2695,Spicy Hub,Hyderabad,2024-05-25 14:49:00,,1089.0,Late
8434,2800,Curry Corner,Bangalore,2024-05-16 11:38:00,57.0,866.0,Late
8435,4894,Curry Corner,Chennai,2024-02-07 08:41:00,19.0,827.0,On Time
8436,3370,Pizza Palace,Mumbai,2024-03-27 13:22:00,27.0,470.0,On Time
8437,2783,Pasta Point,Bangalore,2024-05-28 18:51:00,23.0,1440.0,On Time
8438,1023,Sushi World,Delhi,2024-03-05 13:45:00,71.0,432.0,Late
8439,1376,Pizza Palace,Hyderabad,2024-05-28 13:19:00,41.0,634.0,On Time
8440,1778,Pasta Point,Hyderabad,2024-01-27 09:19:00,75.0,,Late
8441,2179,Sushi World,Chennai,2024-04-15 08:10:00,64.0,1404.0,Late
8442,4343,Taco Street,Mumbai,2024-05-02 10:01:00,48.0,1109.0,Late
8443,3140,Pizza Palace,Bangalore,2024-02-13 19:12:00,79.0,1366.0,Late
8444,2896,Burger Town,Delhi,2024-04-09 21:12:00,59.0,676.0,Late
8445,4595,Biryani House,Delhi,2024-01-28 09:40:00,48.0,1430.0,Late
8446,2773,Burger Town,Mumbai,2024-06-21 13:48:00,87.0,1357.0,Late
8447,3168,Burger Town,Chennai,2024-01-17 20:14:00,22.0,993.0,On Time
8448,3499,Pizza Palace,Mumbai,2024-05-06 19:55:00,,337.0,Late
8449,3649,Pasta Point,Chennai,2024-05-02 13:53:00,50.0,1239.0,Late
8450,1899,Spicy Hub,Chennai,2024-06-16 20:30:00,80.0,437.0,Late
8451,1586,Curry Corner,Bangalore,2024-05-10 12:57:00,25.0,1224.0,On Time
8452,4393,Spicy Hub,Bangalore,2024-03-16 17:22:00,66.0,943.0,Late
8453,2054,Curry Corner,Delhi,2024-02-15 17:59:00,50.0,233.0,Late
8454,3999,Sushi World,Hyderabad,2024-06-06 12:52:00,45.0,,On Time
8455,4505,Burger Town,Chennai,2024-03-09 16:21:00,38.0,332.0,On Time
8456,3754,Burger Town,Delhi,2024-05-16 21:53:00,35.0,652.0,On Time
8457,3648,Curry Corner,Hyderabad,2024-03-25 12:15:00,44.0,668.0,On Time
8458,1609,Biryani House,Delhi,2024-01-11 20:56:00,86.0,486.0,Late
8459,3176,Burger Town,Chennai,2024-03-09 17:41:00,78.0,1327.0,Late
8460,3500,Spicy Hub,Hyderabad,2024-04-08 13:28:00,53.0,267.0,Late
8461,1806,Pizza Palace,Mumbai,2024-03-31 18:19:00,15.0,500.0,On Time
8462,3483,Burger Town,Bangalore,2024-06-07 11:27:00,56.0,780.0,Late
8463,2630,Taco Street,Bangalore,2024-06-09 17:26:00,19.0,359.0,On Time
8464,2699,Pasta Point,Hyderabad,2024-06-15 21:43:00,26.0,1406.0,On Time
8465,3554,Pasta Point,Hyderabad,2024-04-03 21:28:00,43.0,273.0,On Time
8466,2986,Burger Town,Chennai,2024-06-22 22:04:00,17.0,1152.0,On Time
8467,4813,Taco Street,Hyderabad,2024-06-13 08:51:00,75.0,739.0,Late
8468,3699,Sushi World,Bangalore,2024-04-24 11:48:00,65.0,282.0,Late
8469,4388,Pizza Palace,Chennai,2024-01-31 09:41:00,50.0,364.0,Late
8470,4535,Curry Corner,Delhi,2024-01-11 17:37:00,89.0,1174.0,Late
8471,2351,Biryani House,Bangalore,2024-03-27 10:52:00,16.0,489.0,On Time
